delivery_id,order_id,delivery_status,delivery_time,rider_id
2147,6450,Not Delivered,1:12:55,18
2148,6594,Not Delivered,15:59:39,8
2149,6378,Delivered,14:28:51,20
2150,193,Not Delivered,17:27:47,29
2151,2887,Not Delivered,8:14:38,20
2152,4147,Delivered,17:2:31,28
2153,523,Not Delivered,14:14:33,29
2154,5598,Not Delivered,19:1:12,1
2155,1384,Delivered,3:34:45,22
2156,1278,Not Delivered,13:40:47,2
2157,3282,Not Delivered,6:33:49,4
2158,4760,Delivered,5:13:8,25
2159,4693,Not Delivered,10:43:26,21
2160,7665,Delivered,16:8:56,29
2161,7825,Not Delivered,13:28:6,5
2162,12,Not Delivered,17:16:8,29
2163,5477,Delivered,16:58:13,20
2164,2606,Delivered,6:11:8,24
2165,4149,Delivered,14:6:19,29
2166,756,Not Delivered,11:47:55,24
2167,7963,Delivered,2:49:35,31
2168,8714,Not Delivered,6:4:38,32
2169,2393,Not Delivered,8:4:30,4
2170,3773,Not Delivered,11:29:6,27
2171,7443,Not Delivered,3:9:3,6
2172,1277,Not Delivered,19:53:34,18
2173,8023,Not Delivered,3:26:47,10
2174,644,Not Delivered,21:31:48,18
2175,4671,Delivered,1:5:27,9
2176,8697,Not Delivered,7:18:59,3
2177,7405,Delivered,10:29:17,19
2178,9426,Not Delivered,6:37:38,34
2179,1449,Delivered,16:6:0,30
2180,7377,Delivered,11:7:50,27
2181,5687,Not Delivered,5:21:1,25
2182,9167,Not Delivered,19:14:39,11
2183,3993,Not Delivered,10:35:52,18
2184,1387,Delivered,9:54:51,17
2185,7053,Not Delivered,8:4:5,12
2186,976,Not Delivered,0:39:24,24
2187,4979,Not Delivered,5:45:4,12
2188,9343,Not Delivered,5:29:7,6
2189,6768,Not Delivered,21:24:11,1
2190,8875,Not Delivered,5:10:31,33
2191,389,Not Delivered,9:56:29,24
2192,6554,Not Delivered,20:49:44,14
2193,5728,Delivered,8:20:3,3
2194,8992,Not Delivered,12:20:23,2
2195,7230,Delivered,22:27:41,33
2196,3321,Delivered,4:22:42,31
2197,8709,Delivered,14:18:12,5
2198,6731,Not Delivered,0:28:28,23
2199,3674,Not Delivered,22:36:56,33
2200,1994,Not Delivered,9:5:58,9
2201,7908,Not Delivered,22:59:17,10
2202,8219,Delivered,12:5:15,6
2203,7537,Delivered,10:22:23,27
2204,8508,Delivered,16:27:22,22
2205,7850,Delivered,5:10:51,9
2206,2761,Delivered,13:32:26,15
2207,9710,Delivered,6:41:49,11
2208,3270,Not Delivered,13:2:48,16
2209,6240,Not Delivered,19:19:14,9
2210,7852,Delivered,19:46:14,27
2211,5645,Not Delivered,21:27:31,4
2212,3422,Not Delivered,19:59:40,31
2213,1038,Not Delivered,7:14:55,14
2214,4864,Not Delivered,18:41:43,12
2215,8894,Delivered,0:11:52,29
2216,793,Not Delivered,14:41:19,16
2217,1446,Not Delivered,18:57:32,20
2218,7986,Not Delivered,12:47:3,17
2219,946,Not Delivered,20:27:5,8
2220,5302,Not Delivered,15:59:48,4
2221,3467,Not Delivered,1:30:32,31
2222,1613,Delivered,14:5:21,25
2223,5933,Delivered,5:10:22,20
2224,8773,Not Delivered,8:55:7,7
2225,1255,Delivered,9:55:56,32
2226,6301,Delivered,20:38:0,16
2227,4074,Delivered,2:5:21,2
2228,7157,Not Delivered,16:37:11,6
2229,8089,Not Delivered,3:0:6,27
2230,9261,Not Delivered,7:21:31,18
2231,5267,Not Delivered,18:9:10,12
2232,143,Delivered,18:22:50,5
2233,9587,Not Delivered,14:20:57,32
2234,4517,Not Delivered,12:27:12,16
2235,7562,Not Delivered,15:23:4,33
2236,5244,Delivered,8:23:6,14
2237,951,Delivered,23:56:24,25
2238,584,Delivered,2:19:16,33
2239,4216,Delivered,7:27:48,28
2240,1429,Delivered,11:5:38,34
2241,2898,Delivered,2:33:30,30
2242,2980,Delivered,5:10:28,28
2243,4367,Not Delivered,22:20:54,21
2244,5267,Not Delivered,16:57:44,19
2245,5302,Not Delivered,2:6:27,16
2246,6210,Not Delivered,22:3:36,5
2247,4065,Delivered,5:51:54,1
2248,2400,Not Delivered,11:26:15,5
2249,4566,Not Delivered,5:30:24,15
2250,1171,Delivered,0:33:16,33
2251,9237,Delivered,17:55:42,26
2252,5183,Not Delivered,1:4:45,31
2253,4082,Delivered,1:10:16,1
2254,173,Delivered,4:57:24,23
2255,36,Not Delivered,23:15:28,27
2256,7379,Not Delivered,8:16:36,32
2257,2257,Delivered,9:36:31,13
2258,7529,Delivered,7:47:27,20
2259,7419,Not Delivered,4:16:33,21
2260,4478,Not Delivered,9:15:11,3
2261,2179,Not Delivered,5:44:29,15
2262,9283,Delivered,5:35:5,13
2263,8396,Not Delivered,18:3:26,34
2264,3848,Delivered,2:49:42,6
2265,7407,Delivered,10:12:6,33
2266,545,Delivered,23:46:47,16
2267,7794,Not Delivered,4:46:25,18
2268,6326,Not Delivered,21:46:10,14
2269,2644,Delivered,15:30:12,8
2270,8309,Not Delivered,2:3:26,13
2271,7965,Delivered,15:38:2,15
2272,6249,Not Delivered,10:34:10,21
2273,2059,Not Delivered,16:18:4,5
2274,7808,Not Delivered,6:1:7,2
2275,8701,Delivered,1:24:40,31
2276,72,Delivered,2:49:39,29
2277,7791,Not Delivered,1:21:22,34
2278,7593,Not Delivered,23:44:3,27
2279,3906,Not Delivered,5:22:30,6
2280,5406,Delivered,8:13:9,12
2281,1036,Delivered,6:43:32,6
2282,4951,Not Delivered,9:42:53,11
2283,8940,Delivered,23:44:38,11
2284,2937,Not Delivered,5:29:59,10
2285,2168,Not Delivered,17:32:17,7
2286,7354,Delivered,10:41:38,25
2287,8744,Not Delivered,3:2:5,30
2288,9663,Delivered,2:57:47,17
2289,1695,Not Delivered,13:11:3,18
2290,5952,Delivered,4:32:10,26
2291,1696,Not Delivered,21:31:15,8
2292,9546,Not Delivered,16:19:27,30
2293,7627,Not Delivered,6:6:25,6
2294,1687,Delivered,14:3:10,23
2295,6595,Delivered,10:22:1,25
2296,5719,Not Delivered,3:19:19,20
2297,2966,Not Delivered,19:6:44,24
2298,6973,Not Delivered,14:21:52,3
2299,6300,Delivered,12:48:38,26
2300,9491,Not Delivered,8:19:6,22
2301,449,Not Delivered,16:2:7,6
2302,5784,Delivered,0:23:19,11
2303,644,Not Delivered,6:11:17,1
2304,2087,Delivered,11:47:49,21
2305,4009,Not Delivered,12:52:52,15
2306,1540,Delivered,12:25:57,32
2307,308,Delivered,11:18:21,26
2308,2020,Not Delivered,10:42:54,28
2309,3114,Not Delivered,13:17:31,30
2310,7787,Delivered,3:39:35,4
2311,2148,Delivered,1:10:55,13
2312,7927,Delivered,18:30:29,27
2313,5629,Not Delivered,14:5:30,23
2314,5871,Delivered,12:18:17,15
2315,4179,Delivered,2:34:24,11
2316,5000,Delivered,19:12:55,32
2317,2795,Not Delivered,5:0:46,24
2318,6820,Not Delivered,23:13:39,27
2319,5667,Not Delivered,4:54:56,16
2320,2108,Delivered,20:3:14,23
2321,5192,Not Delivered,11:12:52,13
2322,174,Delivered,13:2:21,6
2323,3250,Not Delivered,6:43:40,18
2324,1538,Not Delivered,17:14:46,34
2325,9064,Delivered,10:58:54,8
2326,3241,Not Delivered,19:55:17,19
2327,6383,Not Delivered,15:10:50,12
2328,759,Not Delivered,4:7:27,9
2329,3235,Not Delivered,18:53:45,23
2330,408,Delivered,0:19:50,19
2331,5442,Delivered,4:38:21,22
2332,935,Not Delivered,11:37:19,2
2333,9323,Not Delivered,5:50:50,6
2334,8472,Not Delivered,15:11:8,26
2335,7712,Not Delivered,22:56:11,27
2336,4814,Delivered,4:26:47,28
2337,9832,Not Delivered,13:46:25,10
2338,9325,Delivered,18:22:5,11
2339,7251,Delivered,3:13:58,14
2340,243,Delivered,12:11:47,20
2341,2125,Not Delivered,23:59:21,17
2342,7877,Delivered,17:53:16,26
2343,2687,Not Delivered,8:52:47,4
2344,3561,Delivered,6:13:14,19
2345,9597,Not Delivered,23:1:20,12
2346,820,Not Delivered,3:25:32,21
2347,2313,Not Delivered,8:49:1,24
2348,9445,Not Delivered,6:3:50,15
2349,1229,Not Delivered,2:25:10,20
2350,2427,Delivered,17:14:6,21
2351,5327,Not Delivered,7:33:59,1
2352,4489,Delivered,19:53:48,34
2353,5231,Not Delivered,23:57:54,28
2354,9834,Not Delivered,9:17:47,14
2355,6401,Delivered,4:54:37,16
2356,5179,Delivered,23:13:12,16
2357,6128,Delivered,19:28:23,2
2358,4806,Delivered,14:36:15,24
2359,6632,Delivered,17:2:12,10
2360,9251,Not Delivered,0:58:1,5
2361,3237,Delivered,19:16:25,23
2362,6034,Delivered,21:51:14,20
2363,5601,Not Delivered,9:35:3,7
2364,5181,Not Delivered,8:43:11,13
2365,3442,Delivered,5:0:55,10
2366,5281,Not Delivered,18:52:20,34
2367,914,Delivered,22:34:13,13
2368,8923,Delivered,22:0:54,8
2369,8997,Delivered,18:0:25,2
2370,7100,Not Delivered,20:2:19,2
2371,4536,Not Delivered,15:21:19,25
2372,5928,Delivered,22:30:16,8
2373,5269,Not Delivered,8:57:10,22
2374,7232,Not Delivered,20:37:6,21
2375,6096,Not Delivered,18:36:5,3
2376,6682,Not Delivered,14:56:3,16
2377,9057,Not Delivered,5:40:30,9
2378,8575,Not Delivered,14:25:18,15
2379,4305,Delivered,0:29:1,25
2380,79,Delivered,4:43:13,32
2381,8163,Delivered,21:4:23,7
2382,4288,Not Delivered,18:47:53,4
2383,2494,Not Delivered,6:39:18,3
2384,7853,Delivered,13:25:4,32
2385,1608,Delivered,19:30:39,23
2386,6859,Not Delivered,22:42:12,22
2387,3697,Delivered,11:10:56,20
2388,5049,Delivered,18:17:37,13
2389,633,Not Delivered,5:18:14,11
2390,9723,Not Delivered,14:20:18,3
2391,9692,Delivered,15:10:43,9
2392,531,Not Delivered,1:42:15,5
2393,1713,Delivered,2:7:11,21
2394,7196,Not Delivered,15:9:40,12
2395,7888,Delivered,21:45:29,31
2396,1953,Delivered,17:2:29,34
2397,651,Not Delivered,1:3:27,33
2398,3196,Not Delivered,7:8:57,11
2399,1793,Not Delivered,13:1:31,14
2400,2625,Not Delivered,19:16:44,10
2401,8007,Delivered,8:9:15,28
2402,2306,Not Delivered,18:1:2,31
2403,3803,Delivered,19:53:42,27
2404,5139,Not Delivered,16:59:36,5
2405,5899,Delivered,1:57:31,28
2406,9606,Delivered,0:54:38,16
2407,4391,Not Delivered,2:18:41,12
2408,9080,Delivered,5:37:35,13
2409,5261,Not Delivered,23:18:36,21
2410,4828,Not Delivered,12:13:34,29
2411,1325,Not Delivered,8:35:32,9
2412,7114,Delivered,13:38:41,27
2413,9450,Delivered,12:5:2,30
2414,5530,Delivered,11:56:0,1
2415,3744,Delivered,18:12:12,30
2416,760,Delivered,0:44:46,28
2417,4405,Delivered,3:42:41,32
2418,3857,Not Delivered,16:17:1,27
2419,4416,Delivered,2:43:21,11
2420,3795,Delivered,18:51:8,9
2421,1592,Not Delivered,6:17:33,32
2422,2966,Delivered,14:34:21,2
2423,8400,Not Delivered,19:46:18,2
2424,7101,Not Delivered,22:28:7,27
2425,1662,Delivered,12:29:18,23
2426,5365,Not Delivered,15:1:47,13
2427,5944,Not Delivered,7:2:42,17
2428,6914,Not Delivered,15:19:50,17
2429,5455,Not Delivered,3:43:19,7
2430,9452,Not Delivered,7:33:1,23
2431,5260,Not Delivered,1:49:10,7
2432,6754,Not Delivered,5:13:28,3
2433,1711,Delivered,5:5:1,1
2434,5069,Delivered,8:44:53,15
2435,3736,Delivered,12:51:7,16
2436,9794,Not Delivered,14:37:58,3
2437,7435,Not Delivered,7:23:45,19
2438,6245,Delivered,7:39:15,13
2439,9710,Delivered,20:25:35,32
2440,8558,Delivered,18:14:41,22
2441,9357,Delivered,23:4:4,27
2442,1942,Delivered,0:2:8,10
2443,5807,Delivered,15:27:30,8
2444,9483,Not Delivered,16:7:34,23
2445,9636,Delivered,6:15:18,28
2446,9014,Delivered,6:21:42,5
2447,5352,Not Delivered,10:57:6,33
2448,558,Delivered,12:54:10,18
2449,5678,Not Delivered,3:34:24,4
2450,5833,Not Delivered,0:23:31,11
2451,5050,Not Delivered,14:12:50,28
2452,7491,Delivered,10:9:44,19
2453,8736,Delivered,9:31:1,21
2454,4322,Delivered,10:1:7,10
2455,2647,Not Delivered,1:43:22,30
2456,7665,Not Delivered,8:2:20,24
2457,3352,Not Delivered,8:52:26,25
2458,992,Not Delivered,5:51:43,24
2459,3480,Delivered,10:30:16,11
2460,2011,Not Delivered,22:47:9,15
2461,2085,Delivered,11:36:4,22
2462,5444,Delivered,22:31:57,32
2463,3923,Not Delivered,18:32:41,32
2464,5960,Not Delivered,11:30:39,15
2465,9028,Delivered,14:57:45,33
2466,9988,Delivered,4:32:20,8
2467,7220,Delivered,5:29:34,17
2468,5189,Not Delivered,18:47:13,21
2469,5746,Delivered,3:57:7,21
2470,5910,Delivered,14:2:17,25
2471,2251,Not Delivered,12:2:58,7
2472,3855,Delivered,17:15:28,12
2473,3986,Not Delivered,15:48:21,25
2474,6166,Not Delivered,20:42:32,1
2475,1903,Not Delivered,14:25:16,6
2476,821,Not Delivered,19:48:3,1
2477,4719,Not Delivered,18:29:54,23
2478,2177,Delivered,21:21:48,27
2479,7564,Not Delivered,13:59:34,9
2480,6900,Delivered,21:48:8,14
2481,1342,Not Delivered,15:30:6,17
2482,7745,Delivered,17:3:33,33
2483,2415,Delivered,12:28:36,17
2484,6711,Delivered,18:34:46,29
2485,9634,Not Delivered,8:2:18,2
2486,4943,Not Delivered,14:4:20,3
2487,8505,Not Delivered,12:27:35,2
2488,8236,Not Delivered,12:10:33,31
2489,7749,Delivered,19:42:59,12
2490,743,Not Delivered,9:47:7,9
2491,3291,Delivered,5:41:38,23
2492,9419,Delivered,16:17:7,21
2493,1319,Not Delivered,19:34:36,12
2494,8949,Delivered,23:54:56,2
2495,6868,Not Delivered,11:3:24,8
2496,4843,Not Delivered,13:33:40,3
2497,240,Delivered,18:24:41,23
2498,388,Not Delivered,10:42:1,29
2499,5426,Not Delivered,0:8:6,23
2500,6572,Delivered,22:50:36,26
2501,5708,Not Delivered,5:31:28,30
2502,4874,Not Delivered,9:19:9,1
2503,1232,Delivered,7:16:50,11
2504,4827,Delivered,4:42:29,10
2505,8859,Not Delivered,6:41:38,30
2506,32,Not Delivered,18:6:55,22
2507,2513,Not Delivered,6:3:41,1
2508,5435,Not Delivered,6:4:23,11
2509,7924,Delivered,15:10:12,29
2510,5874,Not Delivered,22:3:33,18
2511,423,Not Delivered,8:11:38,18
2512,7526,Delivered,8:30:14,14
2513,1193,Not Delivered,12:12:46,18
2514,8061,Not Delivered,16:6:38,6
2515,734,Delivered,8:52:14,23
2516,7988,Delivered,21:43:26,25
2517,7320,Not Delivered,7:59:20,25
2518,9068,Delivered,9:7:52,11
2519,3441,Delivered,17:32:55,18
2520,77,Not Delivered,9:6:18,29
2521,6096,Delivered,9:52:34,33
2522,638,Delivered,20:48:54,33
2523,4057,Not Delivered,22:1:42,6
2524,3357,Delivered,15:58:12,11
2525,9795,Not Delivered,4:31:42,7
2526,2888,Delivered,0:26:58,24
2527,4199,Delivered,20:50:34,21
2528,8336,Delivered,20:1:46,29
2529,3254,Delivered,22:30:45,33
2530,1099,Delivered,3:12:42,9
2531,3559,Not Delivered,3:57:16,27
2532,715,Delivered,8:42:22,2
2533,8174,Delivered,17:9:17,24
2534,8174,Delivered,21:0:59,25
2535,8196,Delivered,4:6:33,11
2536,806,Not Delivered,6:51:42,19
2537,1485,Not Delivered,22:8:52,14
2538,9863,Delivered,4:15:13,30
2539,3478,Delivered,15:52:18,20
2540,9852,Delivered,4:52:6,5
2541,4581,Delivered,8:14:48,2
2542,2847,Delivered,13:38:48,1
2543,3985,Delivered,21:59:48,1
2544,4959,Not Delivered,15:0:21,31
2545,861,Not Delivered,20:44:11,12
2546,2884,Not Delivered,12:13:33,2
2547,9791,Not Delivered,22:56:36,33
2548,5816,Delivered,12:55:38,29
2549,9219,Not Delivered,3:57:37,13
2550,6266,Not Delivered,3:34:59,20
2551,3219,Delivered,4:29:51,33
2552,355,Delivered,22:15:25,6
2553,2509,Delivered,22:31:49,12
2554,375,Not Delivered,1:19:59,18
2555,1107,Delivered,3:33:25,26
2556,9238,Not Delivered,2:43:30,20
2557,2547,Delivered,16:4:13,18
2558,841,Delivered,13:45:58,8
2559,4334,Not Delivered,20:56:39,19
2560,4030,Not Delivered,15:14:18,30
2561,4748,Not Delivered,9:38:0,2
2562,8414,Delivered,11:40:15,15
2563,6201,Delivered,0:50:30,25
2564,9045,Not Delivered,3:37:8,8
2565,8153,Delivered,16:0:54,23
2566,9526,Delivered,16:47:50,30
2567,7,Not Delivered,11:20:12,25
2568,1798,Delivered,13:52:4,11
2569,5407,Not Delivered,6:21:34,28
2570,7806,Delivered,12:0:6,34
2571,5704,Not Delivered,23:2:44,23
2572,399,Delivered,20:39:5,18
2573,9212,Not Delivered,22:45:15,13
2574,2666,Not Delivered,13:14:23,20
2575,2119,Not Delivered,9:35:36,16
2576,3364,Delivered,13:35:40,5
2577,7657,Not Delivered,9:25:52,15
2578,2002,Delivered,12:27:36,32
2579,6180,Delivered,22:40:43,27
2580,9365,Delivered,8:22:1,19
2581,6955,Delivered,18:47:0,18
2582,2421,Delivered,16:10:9,1
2583,1146,Delivered,23:48:9,1
2584,4121,Delivered,13:52:38,20
2585,5704,Not Delivered,16:11:59,32
2586,9321,Not Delivered,1:43:45,30
2587,1220,Not Delivered,17:55:22,20
2588,8713,Not Delivered,0:3:53,4
2589,4847,Delivered,10:44:23,7
2590,5054,Delivered,20:48:49,30
2591,8232,Not Delivered,18:36:43,4
2592,9593,Not Delivered,1:26:28,18
2593,5313,Not Delivered,21:9:35,26
2594,5156,Not Delivered,8:21:7,5
2595,8374,Not Delivered,4:57:33,5
2596,2784,Not Delivered,12:5:11,32
2597,2412,Not Delivered,20:18:11,9
2598,1714,Not Delivered,16:32:9,6
2599,3255,Not Delivered,22:30:29,2
2600,3953,Not Delivered,3:35:45,26
2601,6229,Not Delivered,12:42:24,8
2602,4227,Delivered,20:23:20,14
2603,4855,Not Delivered,8:3:54,19
2604,4906,Delivered,19:34:6,22
2605,6337,Delivered,22:8:9,32
2606,7805,Delivered,2:33:39,10
2607,7349,Not Delivered,4:35:58,16
2608,7205,Not Delivered,18:21:4,33
2609,259,Delivered,8:41:47,3
2610,8179,Not Delivered,1:15:33,33
2611,5452,Delivered,17:23:13,34
2612,7252,Delivered,15:53:0,3
2613,6423,Not Delivered,17:15:39,16
2614,3545,Delivered,0:32:15,7
2615,763,Delivered,6:15:45,5
2616,8791,Delivered,15:1:44,10
2617,5934,Not Delivered,18:58:58,34
2618,1001,Not Delivered,22:39:6,7
2619,8615,Delivered,13:40:19,12
2620,4315,Delivered,22:52:27,1
2621,8216,Delivered,6:7:17,24
2622,823,Delivered,1:32:14,3
2623,7064,Delivered,20:17:7,3
2624,5021,Delivered,20:52:24,23
2625,3764,Delivered,8:2:3,21
2626,1802,Delivered,11:31:17,14
2627,2706,Delivered,3:32:23,20
2628,4967,Not Delivered,2:31:5,28
2629,3379,Not Delivered,3:4:43,2
2630,2781,Not Delivered,0:21:34,31
2631,7757,Delivered,3:37:19,11
2632,2150,Delivered,21:50:6,6
2633,1106,Delivered,11:4:34,23
2634,586,Not Delivered,9:15:28,15
2635,948,Not Delivered,15:33:14,18
2636,6407,Delivered,1:32:15,19
2637,1763,Delivered,23:11:29,24
2638,2493,Delivered,19:8:8,13
2639,8319,Delivered,2:44:44,28
2640,3105,Not Delivered,11:4:38,28
2641,6104,Not Delivered,12:5:54,15
2642,6481,Not Delivered,22:34:13,26
2643,3921,Not Delivered,7:50:31,25
2644,849,Delivered,11:50:48,21
2645,5249,Delivered,20:2:5,1
2646,8403,Not Delivered,1:25:1,33
2647,9464,Delivered,5:23:53,25
2648,7902,Delivered,1:46:42,22
2649,8697,Not Delivered,20:3:24,17
2650,8312,Not Delivered,0:37:41,23
2651,4505,Not Delivered,22:16:48,30
2652,3676,Delivered,8:35:37,7
2653,7553,Delivered,2:7:52,28
2654,6214,Delivered,21:32:14,23
2655,9634,Not Delivered,15:6:3,25
2656,5546,Not Delivered,11:55:53,8
2657,774,Not Delivered,3:3:29,29
2658,8333,Delivered,6:39:59,32
2659,9679,Delivered,6:0:49,4
2660,8422,Delivered,0:40:26,3
2661,155,Not Delivered,18:37:38,26
2662,8994,Delivered,11:4:28,16
2663,4374,Delivered,21:23:43,10
2664,4491,Not Delivered,13:44:43,1
2665,2875,Delivered,22:10:53,33
2666,6573,Delivered,20:4:27,12
2667,2587,Not Delivered,1:39:51,19
2668,5787,Not Delivered,1:32:55,7
2669,7039,Delivered,10:9:20,14
2670,7649,Delivered,15:11:55,14
2671,3604,Not Delivered,16:3:7,18
2672,3265,Delivered,8:31:5,10
2673,3709,Not Delivered,7:34:35,4
2674,3516,Delivered,7:31:41,27
2675,3489,Not Delivered,8:44:47,14
2676,5269,Delivered,8:56:56,4
2677,7278,Delivered,16:48:46,11
2678,9118,Not Delivered,1:46:53,27
2679,7966,Not Delivered,4:57:17,23
2680,6246,Not Delivered,7:41:7,29
2681,6894,Not Delivered,17:25:40,4
2682,8035,Not Delivered,16:22:5,15
2683,1514,Delivered,12:24:48,27
2684,4702,Not Delivered,23:36:54,32
2685,9957,Not Delivered,16:53:35,29
2686,2845,Delivered,21:7:38,5
2687,5054,Delivered,13:19:38,6
2688,6925,Not Delivered,13:24:40,29
2689,9824,Not Delivered,20:15:32,14
2690,1379,Not Delivered,23:34:45,16
2691,6243,Not Delivered,9:34:49,3
2692,2444,Delivered,12:45:32,5
2693,6688,Delivered,9:15:50,31
2694,8005,Delivered,9:6:48,17
2695,9475,Not Delivered,0:49:24,29
2696,1456,Delivered,12:1:14,34
2697,4611,Delivered,19:12:3,11
2698,7754,Not Delivered,23:17:20,21
2699,7732,Delivered,21:19:4,19
2700,3833,Delivered,6:52:26,22
2701,5359,Not Delivered,11:24:57,2
2702,9050,Not Delivered,3:57:30,25
2703,7817,Not Delivered,14:49:11,18
2704,1046,Not Delivered,9:43:14,29
2705,8879,Delivered,7:5:54,31
2706,7279,Not Delivered,15:10:6,18
2707,560,Delivered,2:26:17,6
2708,2807,Delivered,9:23:30,32
2709,6577,Not Delivered,1:47:58,2
2710,5953,Not Delivered,18:54:52,20
2711,8799,Not Delivered,6:13:50,2
2712,4697,Not Delivered,3:15:18,8
2713,6076,Delivered,20:11:26,7
2714,6872,Delivered,22:15:10,23
2715,3406,Delivered,20:27:25,19
2716,6283,Not Delivered,11:0:30,8
2717,5968,Not Delivered,5:25:39,2
2718,6285,Not Delivered,19:29:11,23
2719,2625,Not Delivered,13:36:58,1
2720,5585,Not Delivered,16:26:15,2
2721,3541,Not Delivered,10:22:25,5
2722,9441,Delivered,1:17:59,18
2723,999,Not Delivered,7:52:8,23
2724,8969,Delivered,7:7:18,8
2725,8389,Delivered,18:55:52,3
2726,6708,Delivered,5:37:29,11
2727,8801,Delivered,9:14:55,3
2728,271,Not Delivered,21:53:38,4
2729,5239,Delivered,5:32:58,5
2730,1148,Delivered,3:29:48,8
2731,6399,Delivered,18:53:27,1
2732,5162,Delivered,15:4:35,4
2733,9886,Delivered,11:35:4,21
2734,543,Not Delivered,17:27:12,28
2735,539,Not Delivered,20:28:36,12
2736,3559,Delivered,7:55:43,23
2737,437,Delivered,7:45:4,22
2738,2022,Not Delivered,12:37:35,12
2739,8490,Not Delivered,17:38:42,23
2740,4693,Not Delivered,9:24:3,4
2741,3707,Delivered,3:27:29,25
2742,6106,Not Delivered,14:3:10,34
2743,7974,Not Delivered,23:55:34,31
2744,4351,Delivered,17:35:29,22
2745,6087,Delivered,1:26:2,6
2746,2355,Not Delivered,2:46:14,24
2747,4242,Delivered,7:23:17,8
2748,5748,Not Delivered,2:21:56,27
2749,4114,Not Delivered,23:26:33,4
2750,7867,Delivered,13:40:7,8
2751,8084,Not Delivered,19:40:44,7
2752,1255,Delivered,8:16:13,32
2753,629,Not Delivered,21:23:54,7
2754,7792,Delivered,19:55:35,34
2755,4571,Delivered,22:47:47,27
2756,7166,Not Delivered,12:19:30,23
2757,9562,Delivered,19:20:43,17
2758,8487,Delivered,23:33:6,15
2759,5953,Delivered,20:3:38,7
2760,6683,Delivered,4:31:54,23
2761,2002,Delivered,9:23:18,14
2762,3410,Not Delivered,13:52:22,31
2763,6151,Delivered,6:42:23,25
2764,7641,Not Delivered,5:0:49,9
2765,9539,Delivered,13:39:33,34
2766,8117,Not Delivered,10:35:28,8
2767,4290,Not Delivered,0:29:4,15
2768,2787,Not Delivered,18:36:16,34
2769,3973,Not Delivered,6:35:3,6
2770,9019,Not Delivered,23:27:13,6
2771,8615,Not Delivered,9:14:23,11
2772,2767,Delivered,5:28:46,2
2773,7842,Not Delivered,20:59:3,25
2774,4666,Delivered,2:58:7,14
2775,9351,Delivered,4:44:40,29
2776,1494,Delivered,16:41:10,21
2777,9171,Not Delivered,18:59:8,1
2778,9820,Not Delivered,19:35:47,11
2779,7672,Not Delivered,6:50:41,8
2780,6238,Not Delivered,17:2:10,15
2781,5749,Delivered,2:5:40,33
2782,7675,Delivered,11:42:33,5
2783,3132,Delivered,17:58:38,1
2784,1768,Delivered,7:39:19,18
2785,583,Delivered,2:44:32,23
2786,565,Delivered,3:32:48,5
2787,1966,Not Delivered,20:22:45,25
2788,7222,Delivered,9:29:50,12
2789,579,Delivered,21:34:20,16
2790,4737,Delivered,5:29:14,20
2791,4907,Not Delivered,20:48:59,20
2792,5245,Not Delivered,12:48:36,2
2793,3892,Not Delivered,15:55:46,8
2794,3594,Not Delivered,21:23:9,2
2795,3691,Delivered,22:5:21,27
2796,7501,Delivered,0:6:9,12
2797,6017,Delivered,2:15:26,21
2798,4179,Delivered,21:52:22,21
2799,8005,Delivered,13:47:23,17
2800,7163,Not Delivered,19:5:54,23
2801,4764,Delivered,8:59:56,8
2802,4927,Not Delivered,17:1:1,10
2803,3712,Not Delivered,14:38:19,22
2804,2586,Delivered,19:25:23,19
2805,1002,Not Delivered,10:0:8,17
2806,7707,Delivered,16:6:49,29
2807,3923,Delivered,20:58:5,20
2808,6610,Delivered,5:36:33,19
2809,6279,Delivered,19:11:26,5
2810,5805,Delivered,12:7:12,27
2811,3386,Delivered,1:29:1,25
2812,3825,Not Delivered,2:4:53,29
2813,6129,Delivered,8:56:14,31
