order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2557,9,2,Chole Bhature,2023-09-14,03:11:27,Not Fulfilled,476
2558,9,36,Paneer Butter Masala,2023-09-15,02:33:08,Not Fulfilled,483
2559,18,43,Burger,2023-04-12,09:46:45,Completed,343
2560,27,15,Pizza,2023-03-17,04:42:51,Not Fulfilled,212
2561,12,25,Pizza,2023-12-08,23:08:16,Completed,533
2562,17,52,Dosa,2023-04-29,02:31:24,Completed,691
2563,5,55,Chole Bhature,2023-08-11,23:28:06,Not Fulfilled,430
2564,22,28,Paneer Butter Masala,2023-02-12,18:53:56,Not Fulfilled,725
2565,21,56,Biryani,2023-12-20,17:55:11,Completed,299
2566,23,22,Dosa,2023-12-26,10:04:58,Not Fulfilled,181
2567,23,12,Paneer Butter Masala,2023-04-03,09:36:06,Completed,693
2568,7,64,Burger,2023-12-23,13:43:35,Not Fulfilled,446
2569,9,40,Burger,2023-10-15,23:20:24,Not Fulfilled,676
2570,8,2,Shawarma,2023-06-04,07:08:37,Not Fulfilled,519
2571,3,44,Shawarma,2023-03-11,01:35:36,Not Fulfilled,485
2572,30,41,Paneer Butter Masala,2023-11-19,20:11:22,Completed,739
2573,18,20,Pasta,2023-12-06,00:21:16,Completed,516
2574,3,5,Biryani,2023-10-30,13:14:49,Not Fulfilled,576
2575,33,57,Pizza,2023-07-03,22:08:27,Completed,607
2576,5,8,Burger,2023-06-08,17:07:57,Not Fulfilled,522
2577,28,10,Biryani,2023-01-01,19:24:46,Not Fulfilled,710
2578,24,47,Paneer Butter Masala,2023-05-17,09:36:45,Completed,340
2579,20,33,Biryani,2023-10-08,01:00:08,Completed,346
2580,12,19,Pasta,2023-02-17,12:26:38,Not Fulfilled,269
2581,25,67,Paneer Butter Masala,2023-07-31,19:55:19,Not Fulfilled,542
2582,11,32,Dosa,2023-03-19,02:34:27,Not Fulfilled,359
2583,25,4,Pasta,2023-10-29,07:41:08,Completed,308
2584,16,8,Chole Bhature,2023-01-08,13:03:24,Not Fulfilled,387
2585,9,61,Pizza,2023-12-13,20:33:05,Not Fulfilled,799
2586,28,17,Shawarma,2023-11-22,02:27:12,Completed,238
2587,6,13,Shawarma,2023-04-14,12:42:50,Not Fulfilled,238
2588,30,15,Shawarma,2023-11-19,16:28:24,Not Fulfilled,163
2589,18,53,Dosa,2023-07-25,07:12:59,Not Fulfilled,324
2590,28,35,Chole Bhature,2023-10-01,15:26:53,Not Fulfilled,390
2591,17,60,Paneer Butter Masala,2023-11-01,19:18:15,Completed,500
2592,19,12,Biryani,2023-11-12,23:07:35,Not Fulfilled,284
2593,9,45,Biryani,2023-04-22,11:46:29,Not Fulfilled,452
2594,26,55,Paneer Butter Masala,2023-05-10,05:01:51,Completed,498
2595,1,10,Shawarma,2023-03-15,03:12:49,Completed,511
2596,3,6,Burger,2023-06-07,19:45:15,Not Fulfilled,260
2597,15,2,Chole Bhature,2023-12-11,13:11:05,Not Fulfilled,203
2598,32,68,Biryani,2023-12-20,06:56:48,Not Fulfilled,785
2599,24,17,Chole Bhature,2023-09-08,23:19:08,Not Fulfilled,672
2600,18,6,Burger,2023-04-21,21:51:23,Completed,236
2601,24,29,Burger,2023-08-30,21:29:05,Not Fulfilled,566
2602,21,35,Burger,2023-12-28,08:47:46,Completed,339
2603,25,13,Pasta,2023-09-28,07:16:58,Not Fulfilled,742
2604,7,41,Paneer Butter Masala,2023-07-08,14:56:18,Not Fulfilled,151
2605,5,63,Pizza,2023-05-16,20:54:37,Completed,490
2606,6,15,Paneer Butter Masala,2023-11-11,01:39:06,Completed,733
2607,24,27,Pasta,2023-04-09,02:35:03,Completed,708
2608,29,57,Dosa,2023-06-08,10:07:31,Not Fulfilled,381
2609,22,11,Biryani,2023-12-27,04:11:33,Not Fulfilled,743
2610,28,68,Biryani,2023-03-29,10:19:57,Completed,537
2611,26,31,Biryani,2023-10-26,15:04:23,Not Fulfilled,188
2612,7,60,Biryani,2023-11-01,21:41:17,Not Fulfilled,241
2613,23,8,Burger,2023-11-11,16:27:40,Completed,573
2614,15,32,Chole Bhature,2023-08-30,09:49:09,Completed,792
2615,5,22,Pasta,2023-05-28,18:51:51,Completed,426
2616,7,50,Burger,2023-03-28,23:10:01,Not Fulfilled,453
2617,4,49,Dosa,2023-10-13,15:06:52,Completed,642
2618,14,53,Pizza,2023-09-01,07:15:01,Not Fulfilled,565
2619,7,45,Chole Bhature,2023-03-15,04:40:04,Completed,470
2620,20,20,Chole Bhature,2023-03-09,15:28:24,Not Fulfilled,695
2621,22,6,Paneer Butter Masala,2023-12-03,04:10:22,Not Fulfilled,390
2622,11,61,Shawarma,2023-06-11,00:59:24,Not Fulfilled,716
2623,9,5,Burger,2023-05-20,06:20:22,Not Fulfilled,299
2624,15,18,Shawarma,2023-12-02,02:05:11,Not Fulfilled,451
2625,21,36,Shawarma,2023-05-28,17:55:24,Completed,369
2626,28,22,Burger,2023-05-10,02:29:26,Completed,255
2627,26,26,Shawarma,2023-12-07,20:24:51,Completed,185
2628,11,61,Paneer Butter Masala,2023-07-15,15:22:05,Not Fulfilled,201
2629,22,57,Biryani,2023-09-09,01:59:45,Completed,634
2630,19,40,Chole Bhature,2023-09-15,03:52:22,Completed,412
2631,1,16,Dosa,2023-10-28,00:07:11,Completed,424
2632,24,35,Paneer Butter Masala,2023-03-29,01:10:38,Completed,256
2633,33,40,Dosa,2023-12-02,21:17:32,Not Fulfilled,200
2634,10,52,Dosa,2023-10-17,01:16:13,Not Fulfilled,790
2635,13,26,Paneer Butter Masala,2023-02-13,06:32:19,Not Fulfilled,782
2636,20,24,Pizza,2023-03-01,22:39:44,Completed,554
2637,29,36,Biryani,2023-02-05,22:43:14,Not Fulfilled,304
2638,5,28,Chole Bhature,2023-09-05,00:03:17,Completed,746
2639,2,68,Dosa,2023-12-05,21:04:05,Not Fulfilled,234
2640,12,16,Chole Bhature,2023-02-05,02:09:25,Not Fulfilled,604
2641,17,33,Shawarma,2023-04-23,18:38:47,Completed,504
2642,1,50,Burger,2023-11-07,02:21:32,Not Fulfilled,334
2643,3,68,Shawarma,2023-09-01,05:59:55,Not Fulfilled,776
2644,27,58,Biryani,2023-11-30,00:11:32,Completed,359
2645,26,35,Pasta,2023-09-11,04:25:04,Completed,510
2646,24,18,Biryani,2023-10-04,12:03:22,Completed,285
2647,9,51,Pasta,2023-07-01,03:27:31,Completed,720
2648,3,67,Pizza,2023-04-25,23:49:38,Not Fulfilled,566
2649,17,34,Chole Bhature,2023-04-09,02:28:01,Not Fulfilled,500
2650,2,51,Paneer Butter Masala,2023-07-02,21:46:45,Not Fulfilled,517
2651,8,35,Pasta,2023-03-14,13:04:24,Not Fulfilled,485
2652,20,54,Shawarma,2023-11-15,17:33:31,Completed,334
2653,8,12,Dosa,2023-12-03,21:34:39,Completed,477
2654,20,46,Pasta,2023-09-13,07:12:39,Completed,514
2655,23,1,Paneer Butter Masala,2023-02-02,13:44:05,Not Fulfilled,392
2656,5,51,Burger,2023-10-26,00:23:00,Not Fulfilled,270
2657,13,34,Shawarma,2023-03-13,09:33:44,Completed,750
2658,7,13,Burger,2023-06-10,20:54:29,Completed,204
2659,21,46,Chole Bhature,2023-09-20,15:23:09,Completed,489
2660,5,13,Chole Bhature,2023-11-16,00:08:52,Completed,176
2661,17,68,Biryani,2023-05-18,16:50:12,Not Fulfilled,212
2662,11,68,Biryani,2023-11-30,05:43:47,Not Fulfilled,735
2663,29,63,Shawarma,2023-07-07,09:04:28,Completed,630
2664,23,43,Paneer Butter Masala,2024-01-01,02:28:38,Not Fulfilled,773
2665,12,36,Shawarma,2023-12-29,19:36:52,Completed,645
2666,33,42,Burger,2023-07-27,16:52:26,Not Fulfilled,164
2667,25,46,Dosa,2023-07-08,23:17:10,Not Fulfilled,167
2668,23,2,Pizza,2023-01-29,09:31:42,Not Fulfilled,431
2669,14,58,Burger,2023-04-29,13:12:50,Completed,404
2670,23,34,Pizza,2023-10-11,16:33:13,Completed,410
2671,8,22,Pasta,2023-09-23,09:38:24,Not Fulfilled,627
2672,23,39,Dosa,2023-06-25,02:16:53,Not Fulfilled,771
2673,30,46,Biryani,2023-02-07,07:18:49,Not Fulfilled,571
2674,3,6,Shawarma,2023-08-29,19:57:12,Not Fulfilled,722
2675,33,5,Paneer Butter Masala,2024-01-01,22:27:38,Not Fulfilled,419
2676,29,54,Chole Bhature,2023-04-14,02:00:23,Completed,638
2677,8,51,Burger,2023-07-14,12:05:47,Not Fulfilled,349
2678,6,12,Chole Bhature,2023-06-26,07:21:27,Completed,480
2679,15,41,Pizza,2023-06-15,21:55:36,Not Fulfilled,428
2680,18,58,Shawarma,2023-08-19,20:22:51,Not Fulfilled,164
2681,27,2,Pizza,2023-08-02,06:23:55,Not Fulfilled,447
2682,24,64,Dosa,2023-06-04,17:29:58,Not Fulfilled,539
2683,24,24,Burger,2023-04-10,21:26:45,Not Fulfilled,213
2684,31,12,Shawarma,2023-06-05,12:59:28,Not Fulfilled,367
2685,6,56,Paneer Butter Masala,2023-01-10,18:18:22,Not Fulfilled,679
2686,2,68,Pasta,2023-02-15,20:56:37,Not Fulfilled,598
2687,7,24,Shawarma,2023-08-23,14:32:04,Not Fulfilled,745
2688,30,67,Shawarma,2023-01-23,06:39:25,Completed,366
2689,1,28,Dosa,2023-07-31,19:39:02,Completed,591
2690,15,44,Pizza,2023-08-16,15:57:23,Not Fulfilled,542
2691,22,69,Paneer Butter Masala,2023-06-12,19:43:37,Completed,697
2692,20,64,Pizza,2023-01-08,19:18:07,Completed,550
2693,1,46,Pasta,2023-02-27,21:43:18,Not Fulfilled,364
2694,16,25,Chole Bhature,2023-10-30,18:54:18,Completed,626
2695,24,11,Shawarma,2023-01-29,10:52:49,Completed,743
2696,25,44,Burger,2023-09-11,00:05:33,Not Fulfilled,725
2697,22,14,Chole Bhature,2023-06-22,16:06:10,Completed,720
2698,6,21,Pizza,2023-01-29,08:02:41,Not Fulfilled,322
2699,22,25,Shawarma,2023-04-16,20:28:53,Completed,785
2700,16,38,Dosa,2023-11-27,19:45:44,Completed,741
2701,31,52,Chole Bhature,2023-07-02,14:37:24,Not Fulfilled,445
2702,2,51,Pasta,2023-11-30,12:28:17,Completed,256
2703,6,52,Biryani,2023-01-08,18:31:22,Completed,462
2704,10,55,Paneer Butter Masala,2023-10-19,19:34:05,Completed,429
2705,21,45,Dosa,2023-04-09,06:21:39,Completed,217
2706,32,27,Chole Bhature,2023-01-13,06:08:11,Not Fulfilled,624
2707,19,28,Dosa,2023-05-28,05:58:39,Not Fulfilled,666
2708,18,15,Biryani,2023-06-17,05:49:53,Not Fulfilled,630
2709,6,54,Chole Bhature,2023-06-16,13:47:18,Completed,391
2710,5,71,Burger,2023-06-09,00:34:18,Not Fulfilled,615
2711,25,9,Dosa,2023-01-09,16:31:53,Completed,717
2712,3,52,Chole Bhature,2023-08-01,16:05:26,Not Fulfilled,164
2713,6,56,Dosa,2023-03-20,11:50:20,Not Fulfilled,654
2714,32,71,Shawarma,2023-01-27,22:34:56,Completed,548
2715,11,31,Biryani,2023-01-26,12:47:50,Completed,713
2716,32,1,Burger,2023-01-27,21:29:56,Completed,299
2717,13,28,Chole Bhature,2023-06-20,11:15:41,Not Fulfilled,521
2718,3,9,Paneer Butter Masala,2023-12-21,20:06:02,Not Fulfilled,592
2719,23,10,Dosa,2023-03-15,15:02:03,Completed,460
2720,8,42,Burger,2023-03-29,08:13:34,Completed,709
2721,8,34,Paneer Butter Masala,2023-05-12,03:09:26,Completed,632
2722,2,50,Chole Bhature,2023-08-02,03:30:10,Completed,465
2723,6,19,Burger,2023-01-19,17:21:18,Not Fulfilled,785
2724,10,13,Burger,2023-01-08,17:26:15,Not Fulfilled,292
2725,10,65,Pizza,2023-01-01,00:17:05,Not Fulfilled,707
2726,10,27,Chole Bhature,2023-09-23,00:46:00,Not Fulfilled,660
2727,6,21,Pasta,2023-05-28,01:42:51,Not Fulfilled,542
2728,10,10,Chole Bhature,2023-06-24,04:49:44,Completed,752
2729,20,69,Paneer Butter Masala,2023-02-20,21:45:32,Not Fulfilled,703
2730,14,8,Shawarma,2023-07-05,03:21:26,Not Fulfilled,413
2731,26,32,Burger,2023-12-27,14:25:00,Not Fulfilled,243
2732,10,23,Pizza,2023-09-20,12:52:27,Not Fulfilled,262
2733,21,60,Pizza,2023-03-20,09:57:22,Completed,595
2734,15,52,Dosa,2023-04-27,16:43:59,Completed,659
2735,19,35,Chole Bhature,2023-04-29,21:52:27,Completed,582
2736,19,52,Paneer Butter Masala,2023-01-08,13:13:50,Not Fulfilled,582
2737,33,17,Paneer Butter Masala,2023-06-14,10:32:01,Not Fulfilled,173
2738,9,7,Dosa,2023-05-05,20:54:38,Not Fulfilled,297
2739,14,29,Dosa,2023-10-21,00:08:46,Not Fulfilled,197
2740,29,35,Dosa,2023-12-26,22:12:12,Not Fulfilled,577
2741,22,34,Pasta,2023-04-23,03:09:54,Not Fulfilled,341
2742,7,60,Pasta,2023-02-26,13:12:11,Not Fulfilled,185
2743,32,5,Burger,2023-11-30,16:11:41,Not Fulfilled,384
2744,26,62,Pasta,2023-04-06,10:47:25,Completed,498
2745,6,12,Pizza,2023-09-18,21:50:15,Completed,410
2746,22,51,Burger,2023-12-30,21:55:12,Not Fulfilled,749
2747,21,3,Dosa,2023-06-26,14:59:04,Completed,257
2748,22,58,Burger,2023-12-09,04:50:41,Not Fulfilled,264
2749,30,18,Pasta,2023-02-21,04:37:35,Completed,188
2750,12,12,Pizza,2023-02-18,10:15:47,Completed,459
2751,5,17,Paneer Butter Masala,2023-07-30,11:16:51,Completed,195
2752,17,25,Burger,2023-01-10,10:09:18,Not Fulfilled,670
2753,9,42,Paneer Butter Masala,2023-06-11,09:21:21,Completed,181
2754,21,50,Biryani,2023-03-26,00:44:26,Completed,521
2755,32,71,Burger,2023-07-05,14:42:56,Not Fulfilled,712
2756,22,15,Biryani,2023-06-19,20:18:12,Completed,689
2757,3,57,Burger,2023-06-18,06:49:06,Not Fulfilled,597
2758,17,18,Burger,2023-07-08,11:14:13,Completed,716
2759,23,53,Pasta,2023-09-15,08:01:00,Completed,795
2760,15,26,Dosa,2023-03-24,09:48:38,Not Fulfilled,326
2761,26,57,Biryani,2023-07-29,19:35:39,Completed,577
2762,29,23,Pasta,2023-02-27,17:32:55,Not Fulfilled,667
2763,6,36,Pasta,2023-10-28,05:34:14,Completed,666
2764,5,12,Chole Bhature,2023-06-20,20:42:29,Not Fulfilled,423
2765,32,59,Shawarma,2023-02-20,12:02:40,Completed,291
2766,27,60,Shawarma,2023-11-04,20:08:07,Not Fulfilled,376
2767,22,65,Pasta,2023-06-16,05:11:09,Completed,226
2768,8,40,Pasta,2023-10-03,15:05:16,Not Fulfilled,700
2769,23,63,Dosa,2023-05-04,11:14:51,Completed,431
2770,12,61,Pasta,2023-08-24,10:11:44,Completed,158
2771,10,56,Biryani,2023-10-05,03:18:07,Not Fulfilled,171
2772,20,13,Pizza,2023-03-28,01:14:48,Completed,475
2773,3,47,Chole Bhature,2023-09-18,21:07:57,Not Fulfilled,476
2774,16,38,Chole Bhature,2023-07-21,23:41:30,Not Fulfilled,361
2775,3,42,Burger,2023-03-30,10:52:40,Completed,270
2776,11,42,Chole Bhature,2023-04-10,10:48:56,Completed,665
2777,19,40,Burger,2023-03-31,03:00:42,Completed,510
2778,8,30,Pizza,2023-04-10,09:05:37,Completed,786
2779,32,27,Shawarma,2023-11-10,23:06:10,Completed,296
2780,6,30,Pizza,2023-08-26,11:04:18,Completed,229
2781,15,38,Shawarma,2023-12-19,11:45:53,Not Fulfilled,682
2782,7,36,Pizza,2023-01-01,09:06:57,Not Fulfilled,321
2783,20,23,Shawarma,2023-09-26,18:08:15,Not Fulfilled,425
2784,32,63,Pasta,2023-03-27,08:50:56,Not Fulfilled,157
2785,29,5,Pizza,2023-06-30,17:16:11,Completed,668
2786,8,64,Paneer Butter Masala,2023-12-06,20:18:23,Completed,639
2787,9,36,Shawarma,2023-12-12,09:24:44,Not Fulfilled,324
2788,13,45,Pizza,2023-12-18,10:05:56,Completed,275
2789,10,56,Chole Bhature,2023-10-04,19:43:57,Completed,150
2790,12,38,Biryani,2023-06-26,21:35:30,Not Fulfilled,406
2791,22,19,Burger,2023-06-01,21:51:38,Completed,435
2792,29,46,Paneer Butter Masala,2023-05-14,00:26:32,Not Fulfilled,453
2793,28,2,Paneer Butter Masala,2023-10-01,11:27:31,Not Fulfilled,348
2794,4,42,Biryani,2023-07-25,15:11:06,Not Fulfilled,547
2795,26,16,Shawarma,2023-06-27,22:48:04,Not Fulfilled,788
2796,28,70,Burger,2023-01-03,18:41:22,Not Fulfilled,709
2797,22,37,Dosa,2023-09-28,07:45:03,Not Fulfilled,297
2798,14,37,Biryani,2023-04-27,22:03:04,Not Fulfilled,229
2799,27,50,Dosa,2023-04-23,02:57:17,Completed,238
2800,33,65,Pizza,2023-07-01,11:05:18,Completed,220
2801,3,57,Shawarma,2023-08-31,08:10:43,Completed,706
2802,4,5,Burger,2023-06-14,03:58:17,Not Fulfilled,505
2803,18,43,Pizza,2023-11-06,20:57:38,Not Fulfilled,575
2804,31,24,Dosa,2023-05-04,20:13:21,Completed,449
2805,23,53,Burger,2023-08-26,17:32:08,Completed,682
2806,18,46,Burger,2023-08-16,13:04:22,Not Fulfilled,490
2807,11,46,Shawarma,2023-05-27,14:48:35,Not Fulfilled,726
2808,31,19,Paneer Butter Masala,2023-08-21,07:29:29,Completed,393
2809,30,20,Biryani,2023-02-09,10:27:36,Not Fulfilled,304
2810,14,11,Burger,2023-11-13,08:25:42,Completed,531
2811,25,54,Shawarma,2023-03-16,06:06:10,Completed,617
2812,28,47,Pizza,2023-05-19,15:26:31,Completed,665
2813,21,44,Chole Bhature,2023-05-08,04:11:38,Not Fulfilled,576
2814,28,35,Chole Bhature,2023-11-30,10:07:56,Not Fulfilled,372
2815,28,21,Pasta,2023-10-26,05:58:16,Not Fulfilled,472
2816,5,54,Paneer Butter Masala,2023-08-19,13:01:14,Completed,764
2817,2,11,Pizza,2023-08-04,11:16:58,Not Fulfilled,257
2818,17,41,Burger,2023-04-12,19:18:03,Completed,351
2819,30,21,Pizza,2023-02-27,02:05:04,Not Fulfilled,310
2820,14,23,Pizza,2023-12-13,17:55:04,Completed,705
2821,16,66,Paneer Butter Masala,2023-11-13,08:08:00,Not Fulfilled,772
2822,33,11,Pasta,2023-09-09,07:44:19,Completed,247
2823,24,26,Dosa,2023-06-21,18:05:52,Completed,747
2824,12,65,Dosa,2023-09-13,04:12:43,Completed,543
2825,25,70,Pizza,2023-02-24,08:19:08,Completed,716
2826,20,58,Pizza,2023-12-01,16:40:01,Completed,498
2827,30,33,Shawarma,2023-12-02,23:36:27,Completed,188
2828,10,31,Chole Bhature,2023-07-26,04:31:53,Completed,616
2829,17,20,Burger,2023-08-24,21:10:39,Not Fulfilled,452
2830,24,13,Pizza,2023-09-03,10:04:48,Not Fulfilled,430
2831,9,36,Chole Bhature,2023-10-07,02:09:06,Not Fulfilled,222
2832,20,70,Paneer Butter Masala,2023-01-18,18:04:16,Completed,251
2833,23,2,Biryani,2023-04-20,20:49:45,Not Fulfilled,415
2834,31,70,Chole Bhature,2023-10-19,01:30:40,Completed,307
2835,26,42,Burger,2023-01-29,23:03:38,Not Fulfilled,699
2836,12,14,Paneer Butter Masala,2023-02-25,20:24:09,Not Fulfilled,656
2837,28,65,Pizza,2023-06-16,02:03:16,Completed,425
2838,9,60,Pizza,2023-11-14,07:27:18,Completed,612
2839,20,51,Dosa,2023-03-23,14:37:38,Completed,661
2840,4,50,Shawarma,2023-03-12,18:57:18,Completed,441
2841,28,37,Pizza,2023-01-14,04:53:34,Not Fulfilled,782
2842,33,53,Pasta,2023-05-29,10:04:05,Not Fulfilled,268
2843,5,21,Burger,2023-05-22,15:26:33,Not Fulfilled,711
2844,23,6,Chole Bhature,2023-12-22,05:47:07,Not Fulfilled,675
2845,16,65,Biryani,2023-06-23,19:09:16,Not Fulfilled,188
2846,32,14,Pizza,2023-08-10,15:41:24,Completed,166
2847,29,57,Shawarma,2023-01-30,22:54:21,Not Fulfilled,773
2848,29,21,Paneer Butter Masala,2023-12-03,20:32:08,Completed,615
2849,23,13,Pasta,2023-08-18,11:55:36,Completed,319
2850,17,51,Biryani,2023-09-01,22:04:22,Completed,179
2851,25,31,Burger,2023-01-26,08:42:45,Completed,584
2852,22,64,Pasta,2023-12-28,15:31:39,Completed,730
2853,1,39,Paneer Butter Masala,2023-01-28,17:05:35,Completed,201
2854,24,13,Pasta,2023-07-20,18:53:02,Not Fulfilled,468
2855,23,57,Burger,2023-07-17,04:45:34,Completed,460
2856,3,53,Biryani,2023-02-01,05:52:17,Completed,370
2857,18,23,Paneer Butter Masala,2023-12-22,16:43:33,Not Fulfilled,520
2858,8,35,Pasta,2023-04-01,16:54:23,Completed,636
2859,13,9,Dosa,2023-10-22,17:44:27,Not Fulfilled,718
2860,20,9,Paneer Butter Masala,2023-04-16,19:35:56,Not Fulfilled,368
2861,3,47,Pasta,2023-02-25,17:42:22,Completed,271
2862,19,23,Paneer Butter Masala,2023-03-27,03:26:47,Completed,734
2863,22,47,Pasta,2023-09-15,14:27:04,Completed,686
2864,7,5,Burger,2023-08-26,05:30:03,Not Fulfilled,716
2865,1,11,Pizza,2023-07-06,09:08:19,Completed,228
2866,30,70,Burger,2023-12-15,00:23:37,Not Fulfilled,654
2867,4,63,Biryani,2023-12-06,07:08:02,Not Fulfilled,210
2868,4,20,Dosa,2023-12-29,07:16:47,Not Fulfilled,316
2869,8,31,Chole Bhature,2023-01-18,06:15:50,Completed,585
2870,26,50,Dosa,2023-01-16,10:13:55,Not Fulfilled,207
2871,1,42,Burger,2023-05-16,16:58:43,Completed,406
2872,3,38,Paneer Butter Masala,2023-01-26,08:26:58,Completed,685
2873,19,19,Chole Bhature,2023-11-23,11:46:02,Not Fulfilled,265
2874,7,71,Pasta,2023-01-06,13:23:03,Completed,506
2875,19,45,Dosa,2023-09-16,16:50:37,Completed,681
2876,17,22,Burger,2023-08-09,16:08:04,Not Fulfilled,355
2877,16,49,Dosa,2023-08-25,05:05:44,Not Fulfilled,650
2878,9,18,Shawarma,2023-11-25,00:15:58,Completed,432
2879,23,64,Chole Bhature,2023-01-22,05:26:25,Completed,478
2880,2,12,Burger,2023-10-21,16:47:45,Not Fulfilled,378
2881,5,53,Chole Bhature,2023-10-11,11:19:54,Not Fulfilled,568
2882,17,65,Biryani,2023-05-04,09:59:08,Not Fulfilled,653
2883,19,14,Pasta,2023-01-31,04:32:21,Completed,684
2884,30,36,Chole Bhature,2023-08-05,11:42:09,Completed,642
2885,19,28,Dosa,2023-12-29,08:50:43,Completed,176
2886,8,27,Biryani,2023-02-07,22:51:36,Completed,322
2887,4,29,Dosa,2023-11-21,04:13:10,Not Fulfilled,193
2888,8,35,Chole Bhature,2023-12-14,00:24:38,Not Fulfilled,240
2889,17,68,Pizza,2023-04-15,23:01:17,Completed,389
2890,17,15,Pizza,2023-07-05,15:49:55,Completed,705
2891,24,47,Paneer Butter Masala,2023-12-09,08:14:59,Completed,381
2892,33,15,Biryani,2023-07-27,08:28:20,Not Fulfilled,319
2893,21,17,Biryani,2023-11-07,13:01:04,Not Fulfilled,668
2894,33,36,Chole Bhature,2023-02-04,12:26:06,Not Fulfilled,215
2895,20,2,Pasta,2023-01-13,23:47:52,Not Fulfilled,703
2896,5,44,Dosa,2023-10-16,10:38:21,Completed,440
2897,8,46,Chole Bhature,2023-09-24,12:20:16,Not Fulfilled,522
2898,8,22,Dosa,2023-10-08,09:25:18,Not Fulfilled,478
2899,9,10,Pizza,2023-12-16,10:13:55,Not Fulfilled,451
2900,2,45,Dosa,2023-12-08,12:48:15,Not Fulfilled,261
2901,6,23,Dosa,2023-01-12,12:48:05,Completed,376
2902,16,58,Chole Bhature,2023-06-24,01:58:26,Not Fulfilled,213
2903,31,11,Pizza,2023-04-19,03:59:39,Completed,174
2904,18,48,Biryani,2023-12-19,07:26:44,Completed,270
2905,18,69,Paneer Butter Masala,2023-06-27,19:03:57,Completed,599
2906,26,66,Dosa,2023-12-08,12:56:37,Not Fulfilled,746
2907,13,14,Chole Bhature,2023-02-12,17:04:07,Completed,679
2908,4,29,Pasta,2023-02-11,23:26:54,Completed,250
2909,11,24,Shawarma,2023-12-19,20:44:37,Completed,213
2910,10,5,Shawarma,2023-05-20,04:52:09,Completed,712
2911,31,3,Paneer Butter Masala,2023-03-10,22:53:08,Completed,539
2912,30,1,Paneer Butter Masala,2023-09-17,05:42:36,Completed,438
2913,14,64,Paneer Butter Masala,2023-09-05,09:50:51,Completed,597
2914,11,36,Pasta,2023-04-07,21:04:37,Completed,217
2915,18,30,Dosa,2023-07-19,14:40:16,Completed,401
2916,7,2,Burger,2023-04-30,06:30:26,Not Fulfilled,459
2917,17,71,Dosa,2023-08-13,23:31:20,Not Fulfilled,739
2918,18,56,Shawarma,2023-01-28,02:10:59,Completed,635
2919,28,6,Burger,2023-06-19,16:08:15,Completed,239
2920,29,11,Pasta,2023-01-25,19:58:44,Not Fulfilled,564
2921,13,49,Dosa,2023-07-13,18:49:15,Not Fulfilled,241
2922,3,70,Burger,2023-01-18,03:27:28,Not Fulfilled,713
2923,27,61,Pasta,2023-09-13,08:40:28,Completed,275
2924,2,17,Burger,2023-04-28,19:43:50,Completed,253
2925,16,60,Paneer Butter Masala,2023-09-05,02:31:19,Not Fulfilled,509
2926,3,56,Pizza,2023-07-14,05:57:32,Completed,226
2927,9,25,Pizza,2023-09-17,08:24:31,Completed,737
2928,4,12,Pizza,2023-02-04,21:21:57,Completed,646
2929,10,13,Paneer Butter Masala,2023-09-10,18:12:12,Not Fulfilled,653
2930,27,17,Shawarma,2023-08-17,20:43:19,Completed,293
2931,5,55,Dosa,2023-01-22,18:52:10,Completed,568
2932,30,29,Burger,2023-06-05,06:13:16,Not Fulfilled,512
2933,1,33,Dosa,2023-03-28,04:57:47,Not Fulfilled,743
2934,21,66,Burger,2023-09-06,04:15:04,Not Fulfilled,587
2935,29,40,Pasta,2023-05-20,12:03:47,Completed,358
2936,17,4,Burger,2023-10-28,05:51:15,Completed,670
2937,23,32,Biryani,2023-02-05,11:35:02,Not Fulfilled,376
2938,15,49,Burger,2023-07-08,00:26:53,Completed,521
2939,32,15,Paneer Butter Masala,2023-02-17,04:34:40,Not Fulfilled,669
2940,7,65,Paneer Butter Masala,2023-09-24,07:44:51,Not Fulfilled,217
